customer_id,monthly_charges,prev_monthly_charges,tickets_7d,tickets_30d,tickets_90d,avg_sentiment,category_billing,category_technical,category_general,days_since_last_ticket,contract_type,tenure_months,churn
CUST_1911,134.5875,47.2,1,5,7,0.49,0,1,0,68,Two year,55,1
CUST_1912,149.5375,20.64,0,7,10,0.962,3,3,2,9,One year,33,1
CUST_1913,71.0375,117.84,1,3,7,0.557,1,2,3,83,One year,51,1
CUST_1914,81.075,116.57,1,7,12,0.721,2,4,2,21,Two year,30,0
CUST_1915,115.26249999999999,59.52,1,5,5,-0.988,2,4,2,11,One year,61,1
CUST_1916,135.775,92.84,0,3,10,-0.764,1,3,1,28,One year,60,1
CUST_1917,99.125,54.58,0,10,4,0.118,2,4,2,30,Month-to-month,35,1
CUST_1918,73.9375,87.11,0,4,10,0.956,4,1,1,5,One year,7,0
CUST_1919,76.575,100.54,0,3,6,0.321,1,2,0,6,Month-to-month,6,1
CUST_1920,111.95,114.68,1,6,10,-0.252,0,5,2,78,Month-to-month,15,1
CUST_1921,25.4,60.02,0,4,6,-0.708,2,2,2,12,Month-to-month,66,0
CUST_1922,102.44999999999999,98.33,0,7,7,-0.694,2,2,0,62,Month-to-month,17,1
CUST_1923,69.4375,46.59,2,4,7,-0.274,2,2,1,23,Month-to-month,19,1
CUST_1924,124.275,119.03,0,4,8,0.428,1,3,0,83,One year,14,1
CUST_1925,36.625,22.58,0,2,8,-0.936,0,2,0,18,One year,49,1
CUST_1926,98.52499999999999,80.35,0,6,7,0.704,5,0,1,82,One year,51,0
CUST_1927,85.125,85.95,0,3,11,0.883,0,5,2,87,Two year,34,0
CUST_1928,105.28750000000001,88.8,1,5,7,0.778,2,3,1,68,One year,21,0
CUST_1929,33.1125,32.04,1,6,10,0.826,1,4,2,21,Month-to-month,48,1
CUST_1930,97.5,113.85,3,8,9,-0.969,3,0,1,59,Two year,67,1
CUST_1931,95.1875,38.12,1,6,15,0.956,2,2,0,21,Two year,58,1
CUST_1932,95.08749999999999,82.28,1,8,12,-0.267,2,2,0,16,One year,21,1
CUST_1933,100.4375,42.27,2,6,5,0.739,3,2,1,46,Two year,27,1
CUST_1934,109.5625,50.72,1,7,7,-0.626,2,3,2,6,One year,71,1
CUST_1935,125.625,74.65,0,4,7,-0.107,0,4,1,16,One year,29,1
CUST_1936,58.724999999999994,61.72,1,6,7,-0.912,5,3,2,75,Month-to-month,9,1
CUST_1937,128.125,36.02,1,6,7,-0.92,6,4,1,61,Two year,44,1
CUST_1938,87.2875,37.09,1,3,6,0.887,2,0,3,62,Two year,28,1
CUST_1939,34.6375,61.81,1,4,8,0.621,4,2,1,6,Two year,38,0
CUST_1940,32.325,95.73,2,6,7,0.06,7,2,1,28,One year,15,0
CUST_1941,66.775,109.8,0,4,10,0.051,0,2,1,71,Two year,15,0
CUST_1942,123.1125,28.41,2,7,10,0.498,3,2,1,3,Month-to-month,30,1
CUST_1943,113.46249999999999,59.31,2,3,6,-0.317,1,3,0,15,Two year,32,1
CUST_1944,123.575,30.02,0,8,7,0.524,1,6,2,79,Two year,40,1
CUST_1945,89.66250000000001,21.66,0,6,12,-0.03,2,6,0,85,Month-to-month,2,1
CUST_1946,80.02499999999999,86.17,2,2,6,0.276,3,1,0,74,One year,22,0
CUST_1947,43.4375,80.24,1,7,8,0.93,1,2,0,58,One year,26,0
CUST_1948,66.025,36.3,1,6,8,-0.057,2,4,0,40,Two year,40,0
CUST_1949,79.25,43.38,0,7,4,-0.163,1,6,3,59,Month-to-month,8,0
CUST_1950,36.075,22.37,0,3,10,0.811,2,4,0,74,Month-to-month,36,1
CUST_1951,52.575,103.49,0,3,11,0.805,0,4,1,68,Month-to-month,26,1
CUST_1952,99.77499999999999,117.47,0,4,4,0.985,2,5,3,57,One year,7,0
CUST_1953,116.96249999999999,33.55,0,2,5,0.102,0,2,0,75,One year,1,1
CUST_1954,149.7875,43.15,1,4,1,-0.311,5,5,0,39,One year,32,1
CUST_1955,141.6375,106.84,1,5,9,-0.519,3,3,0,88,Month-to-month,9,1
CUST_1956,105.325,112.65,0,3,10,-0.932,3,3,2,57,One year,59,1
CUST_1957,77.64999999999999,61.96,0,6,13,0.453,1,2,0,60,Two year,44,0
CUST_1958,104.525,25.06,0,5,8,-0.533,2,1,0,44,One year,65,1
CUST_1959,123.21249999999999,23.94,1,5,6,0.213,3,4,1,76,Two year,21,1
CUST_1960,39.787499999999994,77.39,3,7,11,0.833,1,4,2,47,One year,20,0
CUST_1961,76.2375,59.29,1,5,7,0.9,1,5,2,89,Two year,49,0
CUST_1962,129.975,22.87,1,8,10,-0.991,1,2,0,10,Month-to-month,33,1
CUST_1963,72.97500000000001,78.33,0,3,7,-0.366,0,4,0,55,One year,18,0
CUST_1964,96.4875,21.13,1,2,5,0.675,3,3,0,22,Two year,41,1
CUST_1965,98.475,98.74,1,5,4,0.073,1,2,1,76,Month-to-month,17,1
CUST_1966,48.0625,50.64,1,6,6,0.615,1,3,0,32,Two year,13,0
CUST_1967,70.275,24.03,1,2,9,0.707,3,3,2,51,One year,43,1
CUST_1968,66.8125,78.84,1,3,9,-0.115,1,1,2,27,One year,65,0
CUST_1969,28.275000000000002,59.77,2,3,6,-0.282,1,5,1,3,One year,23,0
CUST_1970,28.025000000000002,117.38,2,3,7,-0.089,0,3,3,50,Month-to-month,40,1
CUST_1971,128.9625,74.42,1,6,7,0.306,3,2,1,9,One year,34,1
CUST_1972,59.1375,47.52,2,3,8,-0.266,0,5,0,51,Month-to-month,36,1
CUST_1973,89.7625,90.94,0,7,4,0.55,2,0,2,71,Month-to-month,50,1
CUST_1974,62.3375,47.15,1,5,7,0.808,2,1,1,8,One year,30,0
CUST_1975,142.58749999999998,110.42,1,5,12,-0.435,4,1,2,17,One year,40,0
CUST_1976,57.4125,57.47,1,6,9,0.93,3,1,1,65,One year,12,0
CUST_1977,78.7125,74.99,2,4,7,0.245,2,3,2,81,One year,1,0
CUST_1978,134.0875,25.06,1,5,2,0.756,5,3,1,39,Two year,16,1
CUST_1979,130.2375,62.61,0,4,7,-0.792,1,7,0,65,Two year,50,1
CUST_1980,48.2625,103.24,0,5,9,-0.497,4,3,0,21,Two year,43,0
CUST_1981,125.325,100.56,1,5,10,-0.358,3,3,0,79,Month-to-month,60,1
CUST_1982,82.27499999999999,42.43,0,3,8,-0.394,1,5,1,73,Month-to-month,5,0
CUST_1983,85.375,42.61,1,8,5,-0.656,2,2,1,33,Two year,21,1
CUST_1984,41.6875,101.73,1,3,5,0.736,1,0,1,47,One year,65,0
CUST_1985,35.074999999999996,113.04,0,5,11,-0.163,3,2,2,15,Month-to-month,21,1
CUST_1986,115.98750000000001,29.54,1,4,12,0.926,3,3,0,48,Month-to-month,71,1
CUST_1987,87.0625,65.01,3,3,9,0.167,1,2,1,62,Month-to-month,65,1
CUST_1988,79.6125,53.75,3,5,11,-0.723,3,5,1,39,Month-to-month,23,1
CUST_1989,116.1875,107.07,0,10,11,0.092,3,5,0,55,Two year,60,1
CUST_1990,120.6875,28.35,0,3,9,0.987,4,0,2,76,Two year,2,1
CUST_1991,44.8625,41.11,1,5,9,0.13,3,2,0,47,Month-to-month,34,1
CUST_1992,101.27499999999999,95.25,0,5,5,-0.996,4,4,0,36,One year,57,1
CUST_1993,41.925,25.13,1,6,5,0.866,2,2,2,11,Two year,16,0
CUST_1994,118.925,69.25,2,2,10,-0.53,1,3,2,78,Month-to-month,48,1
CUST_1995,107.125,64.21,1,3,15,0.377,1,0,2,31,Two year,25,1
CUST_1996,144.575,53.44,3,6,7,0.03,2,5,0,22,Month-to-month,68,1
CUST_1997,33.625,59.46,1,7,11,-0.349,0,4,0,73,One year,32,0
CUST_1998,32.1375,72.99,1,6,7,-0.435,1,1,2,71,Month-to-month,45,1
CUST_1999,60.275,36.14,2,2,5,0.858,3,5,1,20,Month-to-month,40,1
